date,tweet,positive,neutral,negative,,,,,,,,,,
Thu Mar 09 21:21:14 +0000 2017,Thanks tomorrow I don't have class because I have an appointment! Gonna sleep all I can!!!!! _Ÿ’«_Ÿ’«_Ÿ’«_Ÿ’«,0.46,0.27,0.54,,,,,,,,,,
Thu Mar 09 21:21:05 +0000 2017,When your psychiatrist is late to the appointment _Ÿ‘€_Ÿ‘€,0.38,0.77,0.62,,,,,,,,,,
Thu Mar 09 21:21:01 +0000 2017,"Available appointment at https://t.co/j4MXlTzJ60. Thursday, March 9, 2017: 3:30pm to 4:30pm with Jeff (grad student support).",0.5,0.69,0.5,,,,,,,,,,
Thu Mar 09 21:20:58 +0000 2017,can somebody squeeze me in for a hair appointment right nowwwwww_Ÿ˜©,0.44,0.23,0.56,,,,,,,,,,
Thu Mar 09 21:20:51 +0000 2017,RT @BrooklynMoore31: Come to see this bootylicious @LoveRanchVegas and make appointment with me @Shauna4b @DennisHof. Book Now 775 372 5251â€_,0.62,0.51,0.38,,,,,,,,,,
Thu Mar 09 21:20:49 +0000 2017,"White House Against Mattis appointment Anne Patterson â€” Who worked too closely with Morsi and discouraged protests..https://t.co/gqI4UwsOOv",0.51,0.8,0.49,,,,,,,,,,
Thu Mar 09 21:20:44 +0000 2017,"@TalkTalk yet another conversation with @talktalk. finally an appointment with an engineer, 10 days later.",0.52,0.92,0.48,,,,,,,,,,
Thu Mar 09 21:20:40 +0000 2017,Booking a doctor's appointment during rush hour at an office in Gloucester (I'm in Nepean)  was not the smartest decision. #buslife,0.36,0.72,0.64,,,,,,,,,,
Thu Mar 09 21:20:36 +0000 2017,"RT @BMSTechPros: This Spring Break we headed to â€_SOUTH BEACHâ€_Schedule your appointment todayWe're available 03/10/17-03/19/17#ucf #fiuâ€_",0.48,0.78,0.52,,,,,,,,,,
Thu Mar 09 21:20:31 +0000 2017,"@xo_cnt Hey what's up Charlotte? It might be time for a new phone I work at The Verizon Store, want to get an appointment scheduled?",0.32,0.55,0.68,,,,,,,,,,
Thu Mar 09 21:20:31 +0000 2017,Missed my second enrollment appointment again this time by 3hrs and I still got my class _Ÿ˜‚,0.34,0.35,0.66,,,,,,,,,,
Thu Mar 09 21:20:26 +0000 2017,"If you need a consultation, quickly fill out our online form and weâ€™ll get you in! https://t.co/QNvhZ1jVFe",0.76,0.36,0.24,,,,,,,,,,
Thu Mar 09 21:33:01 +0000 2017,May or may not have visited the toy store on the way home from my counseling appointment.,0.51,0.79,0.49,,,,,,,,,,
Thu Mar 09 21:32:55 +0000 2017,@StagecoachSE Bus 99 to Eastbourne refuses to put ramp down and take wheelchair in DR appointment missed lady driver at 14.00 front b.t.s,0.22,0.89,0.78,,,,,,,,,,
Thu Mar 09 21:32:54 +0000 2017,President John F. Kennedy Signed Appointment for â€œCamelotâ€ù Playwright Alan Jay Lerner. #jfkâ€_ https://t.co/GPfzzt1b1d,0.52,0.77,0.48,,,,,,,,,,
Thu Mar 09 21:32:53 +0000 2017,@Kevin79 Thoughts? Good bit of business? Bad? Think it'll depend largely on the Director of Football appointment. https://t.co/GPUvuvCqOb,0.37,0.13,0.63,,,,,,,,,,
Thu Mar 09 21:32:45 +0000 2017,"RT @FletchTM: Reports Deniz Aytekin, the turkish referee who awarded 2 incorrect penalties to Barcelona, will not be given another UEFA appâ€_",0.5,0.73,0.5,,,,,,,,,,
Thu Mar 09 21:32:42 +0000 2017,"RT @SplendorDiamond: Wedding Rings Exhibition, By Appointment Only16th &amp; 17th April, Ashford - Kenthttps://t.co/7BOe7V9CG5 https://t.co/Mâ€_",0.42,0.57,0.58,,,,,,,,,,
Thu Mar 09 21:32:39 +0000 2017,RT @MinJusticeEn: Pleased to announce the first appointment under the new judicial appointment process today in PEI https://t.co/yNMjMBgKRC,0.7,0.64,0.3,,,,,,,,,,
Thu Mar 09 21:32:35 +0000 2017,@EmRedhouse I would've made you an appointment with mine if you texted me!! I just got here :(,0.26,0.33,0.74,,,,,,,,,,
Thu Mar 09 21:32:31 +0000 2017,Someone rocked his ENT appointment--wax &amp; all removed! It's not fun for anyone--but cheeseburger &amp; milkshake will... https://t.co/oF6UajKhCs,0.36,0.28,0.64,,,,,,,,,,
Thu Mar 09 21:32:31 +0000 2017,RT @nycsouthpaw: This was widely reported prior to Flynn's appointment. https://t.co/nQpGRTFfQr https://t.co/HQ19yM2zM9,0.53,0.82,0.47,,,,,,,,,,
Thu Mar 09 21:32:29 +0000 2017,"RT @BenPorRov: @ann_obyrne @JohnF4423 Very well done, John. Prestigious appointment. Tough opposition. @GranadaReports @LivEchonews @Elaineâ€_",0.67,0.56,0.33,,,,,,,,,,
Thu Mar 09 21:32:20 +0000 2017,Late for my appointment per usual _Ÿ™„,0.37,0.61,0.63,,,,,,,,,,
Thu Mar 09 21:32:20 +0000 2017,@Santana7_ well so is ours but Alex never sets up an appointment because he doesn't have a dedicated one _Ÿ˜‚,0.26,0.87,0.74,,,,,,,,,,
Thu Mar 09 21:32:19 +0000 2017,@PCS_MusicDept hi miss! Jack Williams says his orthodontist appointment has been cancelled so he can sing in the eiâ€_ https://t.co/n47szgkiBO,0.48,0.99,0.52,,,,,,,,,,
Thu Mar 09 21:32:18 +0000 2017,Want to be the centre of attention? You'll have all of our focus when you swing by for your next appointment. #yegâ€_ https://t.co/U1YyV7yjmD,0.59,0.38,0.41,,,,,,,,,,
Thu Mar 09 21:32:09 +0000 2017,My nail appointment is tomorrow omfg I'm so excited finally _Ÿ’…_Ÿè_,0.53,0.1,0.47,,,,,,,,,,
Thu Mar 09 21:31:53 +0000 2017,$AAR.UN.CA Pure Industrial Real Estate Trust Announces Appointment Of Lis Wigmore To The Board Of Trustees... - https://t.co/shIzRlfc4T,0.57,0.7,0.43,,,,,,,,,,
Thu Mar 09 21:31:48 +0000 2017,RT @_kiiiy: LOLOLOLOL seriously tho. book an appointment and get faced by Kyra. https://t.co/rc8UzheLE5,0.5,0.51,0.5,,,,,,,,,,
Thu Mar 09 21:31:44 +0000 2017,Doesn't she just have amazing hair?! _Ÿ’• #shorthairdontcare Call or text 518.669.2418 to book your appointment!... https://t.co/4MyZr7ri49,0.5,0.24,0.5,,,,,,,,,,
Thu Mar 09 21:31:40 +0000 2017,RT @boozie_baby: What's the point of making an appointment if I'm never actually seen on time?,0.49,0.34,0.51,,,,,,,,,,
Thu Mar 09 21:31:36 +0000 2017,I made my docs appointment at 3:30 for a reason.,0.23,0.36,0.77,,,,,,,,,,
Thu Mar 09 21:31:36 +0000 2017,RT @KKandbabyJ: t h i r d  doctors appointment _Ÿ’™ https://t.co/klIGzO9lni,0.4,0.57,0.6,,,,,,,,,,
Thu Mar 09 21:31:29 +0000 2017,RT @FRSFrustration: Oh I thought I would just bring my iMac to my iPhone appointment..._Ÿ–•_Ÿ˜¡_Ÿ–• no. You get an appointment.,0.35,0.34,0.65,,,,,,,,,,
Thu Mar 09 21:31:25 +0000 2017,#YOUMISSED President Buhari has approved the appointment of 17 new CEOs of Parastatals &amp; agencies under Fed Min of https://t.co/0osNlcWpFb,0.58,0.64,0.42,,,,,,,,,,
Thu Mar 09 21:31:20 +0000 2017,i have a dentist appointment tomorrow and i'm so fucking scared,0.23,0.08,0.77,,,,,,,,,,
Thu Mar 09 21:31:15 +0000 2017,"@Axay_DSP me and Alex just got a cut, my barber don't play games it's by appointment no need to wait _Ÿ_˜_Ÿè_",0.22,0.43,0.78,,,,,,,,,,
Thu Mar 09 21:31:09 +0000 2017,@alittleotmark I find it v hard to discuss my MH over the phone so am glad my own GP practice don't! Downside is longer wait for appointment,0.57,0.05,0.43,,,,,,,,,,
Thu Mar 09 21:31:04 +0000 2017,Had reschedule my appointment but I'm glad because I wanted him to go and plus we need go see about our apartment. Too _Ÿ‘‘_Ÿ’œ,0.44,0.01,0.56,,,,,,,,,,
Thu Mar 09 21:31:03 +0000 2017,"@Concentra I don't want free snacks, I want to see the doctor iI had an appointment with an hour and 15 minutes ago. #fuckyourfreesnacks",0.32,0.08,0.68,,,,,,,,,,
Thu Mar 09 21:31:00 +0000 2017,Stunning! From our Paula Varsalona Collection. To schedule an appointment please visit https://t.co/mArcnPGmPu or câ€_ https://t.co/rIOaHn4n9D,0.59,0.46,0.41,,,,,,,,,,
Thu Mar 09 21:30:44 +0000 2017,RT @Daisy4Yeovil: A reminder it's my second Advice Centre this Saturday 11th March - 10am-12pm no appointment necessary #Yeovil https://t.câ€_,0.48,0.18,0.52,,,,,,,,,,
Thu Mar 09 21:30:43 +0000 2017,The appointment of the most unpleasant races in Europe that the German eruption swept like a nose - Sometimes it runs and sometimes it blows,0.42,0.56,0.58,,,,,,,,,,
Thu Mar 09 21:30:34 +0000 2017,"Been thinking about making an appointment? Now is the time to...Details are on https://t.co/pUYlIObzhw https://t.co/MO93VhApoa",0.44,0.87,0.56,,,,,,,,,,
Thu Mar 09 21:30:30 +0000 2017,"See if you don't renew your season ticket because the managerial appointment isn't ""inspiring"" the clubs better off without you",0.51,0.24,0.49,,,,,,,,,,
Thu Mar 09 21:30:29 +0000 2017,"With the appointment of (another) Tim at Aye Broke, do The Peepul still think it's Real Ranjurs men in charge? _Ÿç€_Ÿç€_Ÿç€_Ÿç€_Ÿç€(_Ÿç€)",0.54,0.62,0.46,,,,,,,,,,
Thu Mar 09 21:30:29 +0000 2017,"""...what's that sir?  Is Rangers new managerial appointment the only positive act by Unionists towards an EU immigrâ€_ https://t.co/U5Q0uwvhvP",0.45,0.46,0.55,,,,,,,,,,
Thu Mar 09 21:30:28 +0000 2017,i have an appointment with a counselor the 20th :))),0.61,0.4,0.39,,,,,,,,,,
Thu Mar 09 21:30:26 +0000 2017,"RT @yinkanubi: I was one of those excited by the appointment of Col Ali as CG of Customs. But 2 years in and on evaluation of his agency, Iâ€_",0.58,0.65,0.42,,,,,,,,,,
Thu Mar 09 21:30:20 +0000 2017,Yasss for my wax appointment!,0.45,0.58,0.55,,,,,,,,,,
Thu Mar 09 21:30:19 +0000 2017,$ZUM.CA ZoomerMedia Limited Announces Departure of CFO and Appointment of New CFO... - https://t.co/iIMbWs1mkQ,0.61,0.5,0.39,,,,,,,,,,
Thu Mar 09 21:30:08 +0000 2017,Did you know that you can schedule your All-Star Honda service appointment right online? Talk about convenience.â€_ https://t.co/nqRLtLo3bR,0.68,0.19,0.32,,,,,,,,,,
Thu Mar 09 21:30:08 +0000 2017,"Ben Carson HUD Job Already in Jeopardy? Uppity Carson Refuses to be ""Sammy"" in Trump's ""New Rat Pack"" #HUD #RatPackâ€_ https://t.co/Ks5ZSDIspr",0.44,0.84,0.56,,,,,,,,,,
Thu Mar 09 21:30:01 +0000 2017,Schedule your service appointment today! https://t.co/dvQxYTwlls,0.47,0.58,0.53,,,,,,,,,,
Thu Mar 09 21:29:53 +0000 2017,#GOP Afraid of Their Own Appointment to Score #Trumpcare... https://t.co/hMPQGCnKRe,0.63,0.58,0.37,,,,,,,,,,
Thu Mar 09 21:29:50 +0000 2017,"Available appointment at https://t.co/bYiBwvDnbk. Thursday, March 9, 2017: 4:00pm to 4:30pm with Samrah.",0.53,0.63,0.47,,,,,,,,,,
Thu Mar 09 21:29:42 +0000 2017,RT @kaleblaze: 18 days until my next endo appointment. Really fucking hoping I start T that day _Ÿ™è_Ÿè»,0.21,0.49,0.79,,,,,,,,,,
Thu Mar 09 21:29:38 +0000 2017,@DavidJo52951945 But where's the alternative? Hopes for UKIP disappeared with Paul Nuttall's appointment. A fantastic opportunity lost!,0.71,0.51,0.29,,,,,,,,,,
Thu Mar 09 21:29:37 +0000 2017,We had a 4:15 phone appointment. Safe to say she forgot about me?,0.27,0.36,0.73,,,,,,,,,,
Thu Mar 09 21:29:32 +0000 2017,Took baby to first doc appointment and put phone away. Came out and checked the scor... WHAT THE,0.36,0.83,0.64,,,,,,,,,,
Thu Mar 09 21:29:28 +0000 2017,Congratulations to @oldbondom on his Senior Buyer appointment,0.55,0.95,0.45,,,,,,,,,,
Thu Mar 09 21:29:25 +0000 2017,Why is it getting harder to get a GP appointment? - News from Parliament https://t.co/J0ZqRckb6h,0.22,0.84,0.78,,,,,,,,,,
Thu Mar 09 21:29:19 +0000 2017,"@SocialSecurity can I get a replacement SS card in the office when I turn in my paperwork?  Also, do I need an appointment?  Thank you.",0.36,0.37,0.64,,,,,,,,,,
Thu Mar 09 21:29:01 +0000 2017,appointment @ 7 tomorrow_Ÿ_—,0.48,0.75,0.52,,,,,,,,,,
Thu Mar 09 21:29:00 +0000 2017,Appointment Copy = P____ T____,0.43,0.8,0.57,,,,,,,,,,
Thu Mar 09 21:29:00 +0000 2017,Can't wait to go to my dermatologist appointment Monday,0.37,0.33,0.63,,,,,,,,,,
Thu Mar 09 21:28:54 +0000 2017,I just got done with my dentist appointment. I fell asleep a few minutes throughout the process _Ÿ˜‚,0.3,0.3,0.7,,,,,,,,,,
Thu Mar 09 21:28:41 +0000 2017,@Steelerfan6512 @NattyCallsBS @washingtonpost or whoever scheduled a doc appointment or paid bills themselves.,0.45,0.65,0.55,,,,,,,,,,
Thu Mar 09 21:28:33 +0000 2017,@AledSeago @JohnSentamu It doesn't. But it was a silly appointment to make.,0.16,0.05,0.84,,,,,,,,,,
Thu Mar 09 21:28:19 +0000 2017,@ericleblanc36 going to book an appointment shortly!,0.47,0.86,0.53,,,,,,,,,,
Thu Mar 09 21:28:05 +0000 2017,@SopanDeb @Fahrenthold This is SUCH a dangerous appointment.  SAD,0.35,0.11,0.65,,,,,,,,,,
Thu Mar 09 21:27:57 +0000 2017,"When it's little Friday, you have a hair appointment, and your hair dresser just gets you.â€_ https://t.co/p5qIINCgtm",0.45,0.17,0.55,,,,,,,,,,
Thu Mar 09 21:27:55 +0000 2017,RT @lmaoliawyd: when u shave and the dick appointment gets canceled https://t.co/HVj7AqEfLf,0.51,0.92,0.49,,,,,,,,,,
Thu Mar 09 21:27:44 +0000 2017,"RT @sorola: I hate when I make an appointment with a business and they confirm via text, email and also a phone call.",0.41,0.69,0.59,,,,,,,,,,
Thu Mar 09 21:27:38 +0000 2017,"Bartow, Fla. (March 9, 2017) â€” County Manager Jim Freeman today announced the appointment of Joe N. Halman, Jr.... https://t.co/qKDBJn1ktB",0.44,0.95,0.56,,,,,,,,,,
Thu Mar 09 21:27:31 +0000 2017,"Mexico: Communication Assistant (Knowledge Diffusion), GS-6, Mexico City, Mexico, Temporary AppointmentNGO/UN Job VacancyOrganization: â€_",0.52,0.96,0.48,,,,,,,,,,
Thu Mar 09 21:27:29 +0000 2017,"people call to make an appointment &amp; then not know what day or time they want to come in..then say ""I'll call back let me check my schedule""",0.45,0.36,0.55,,,,,,,,,,
Thu Mar 09 21:27:25 +0000 2017,when u shave and the dick appointment gets canceled https://t.co/HVj7AqEfLf,0.46,0.92,0.54,,,,,,,,,,
Thu Mar 09 21:27:19 +0000 2017,I don't understand how I can be on time to an appointment and folks that come in after me are always taken first. _Ÿ˜’,0.3,0.23,0.7,,,,,,,,,,
Thu Mar 09 21:27:17 +0000 2017,"Finally received an Hospital appointment, only been waiting since October last year.",0.31,0.69,0.69,,,,,,,,,,
Thu Mar 09 21:27:15 +0000 2017,"RT @segalink: It broke my heart to hear the Custom boss who had just been delivered from a rickety Tokunbo upon his appointment, boast abouâ€_",0.39,0.84,0.61,,,,,,,,,,
Thu Mar 09 21:27:08 +0000 2017,RT @chloefathers: grace after a dick appointment https://t.co/zZbTm2wwdK,0.47,0.85,0.53,,,,,,,,,,
Thu Mar 09 21:27:06 +0000 2017,RT @CanadaFP: Congratulations Louise Arbour on the appointment as #UN Special Rep. of the Secretary-General for International #Migration! hâ€_,0.63,0.79,0.37,,,,,,,,,,
Thu Mar 09 21:27:03 +0000 2017,Went for my 35 week OB appointment and I'm 3cm dilated and 80% effaced!!_Ÿ˜ç,0.33,0.36,0.67,,,,,,,,,,
Thu Mar 09 21:27:00 +0000 2017,Dental Appointment Coordinator (Dallas) https://t.co/hr8T5qowjS #Dallas #Jobs,0.36,0.77,0.64,,,,,,,,,,
Thu Mar 09 21:26:56 +0000 2017,I know when I leave my doctors appointment Ima have a big ass parking ticket waiting for me because I forgot quarters :)))))))),0.2,0.3,0.8,,,,,,,,,,
Thu Mar 09 21:26:53 +0000 2017,"RT @FletchTM: Reports Deniz Aytekin, the turkish referee who awarded 2 incorrect penalties to Barcelona, will not be given another UEFA appâ€_",0.5,0.73,0.5,,,,,,,,,,
Thu Mar 09 21:26:53 +0000 2017,Zerto Announces Appointment of Yahoo! CFO Ken Goldman to its Board of Directors https://t.co/RNuHM6mWvk #Storage #PS,0.51,0.68,0.49,,,,,,,,,,
Thu Mar 09 21:26:51 +0000 2017,Samuel L. Jackson blasts Carson's slavery comment-Lack of government experience mentioned in this article for Ben Carson's appointment I-,0.5,0.85,0.5,,,,,,,,,,
Thu Mar 09 21:26:49 +0000 2017,RT @JohnSentamu: Read my statement regarding +Philip Northâ€™s withdrawal: https://t.co/93mHRY9dp3 .The announcement of his appointment httpsâ€_,0.67,0.48,0.33,,,,,,,,,,
Thu Mar 09 21:26:48 +0000 2017,"also im gonna lineart the recent animation on Saturday because im lethargic rn and i have an ECT ""introduction"" appointment tomorrow at 7 AM",0.46,0.27,0.54,,,,,,,,,,
Thu Mar 09 21:26:33 +0000 2017,RT @nycsouthpaw: This was widely reported prior to Flynn's appointment. https://t.co/nQpGRTFfQr https://t.co/HQ19yM2zM9,0.53,0.82,0.47,,,,,,,,,,
Thu Mar 09 21:26:33 +0000 2017,I spent 20 mins on phone today to get an appointment in a fortnight with mine - are they knitting these new GPs? https://t.co/O6uly4d07W,0.41,0.83,0.59,,,,,,,,,,
Thu Mar 09 21:26:32 +0000 2017,I think I just had the best doctors appointment of my entire life _Ÿ˜ç_Ÿ_‰,0.55,0.18,0.45,,,,,,,,,,
Thu Mar 09 21:26:30 +0000 2017,@xxfunkydoryxx Im waiting for an appointment for a colonoscopy hun #twittersisters xxx,0.4,0.77,0.6,,,,,,,,,,
Thu Mar 09 21:26:27 +0000 2017,"Tenable Strengthens Executive Team with Appointment of First-Ever Chief Revenue, Marketing Officers https://t.co/kkmdmYIo0L",0.64,0.92,0.36,,,,,,,,,,
Thu Mar 09 21:26:14 +0000 2017,RT @HannitysHead: You're a joke @realDonaldTrump. The appointment of Huntsman is so elementary. All of your Russian contacts are already inâ€_,0.53,0.2,0.47,,,,,,,,,,
Thu Mar 09 21:26:14 +0000 2017,RT @thesulk: The hours before a dentist appointment are faster than normal hours.,0.37,0.54,0.63,,,,,,,,,,
Thu Mar 09 21:26:07 +0000 2017,Upcoming I'll have a GI appointment and I have to do physical therapy. Guess this is growing up. Fuck.,0.33,0.21,0.67,,,,,,,,,,
Thu Mar 09 21:26:06 +0000 2017,RT @JohnSentamu: Read my statement regarding +Philip Northâ€™s withdrawal: https://t.co/93mHRY9dp3 .The announcement of his appointment httpsâ€_,0.67,0.48,0.33,,,,,,,,,,
Thu Mar 09 21:25:58 +0000 2017,$50 Cat Neuter Special is happening again this month! Give us a call to set up your appointment and take advantage of this great deal!,0.7,0.21,0.3,,,,,,,,,,
Thu Mar 09 21:25:57 +0000 2017,i'm ready to get my nails done again _Ÿ’…_Ÿè__Ÿ˜ç appointment ain't coming fast enough _Ÿ˜_,0.29,0.16,0.71,,,,,,,,,,
Thu Mar 09 21:25:52 +0000 2017,RT @pulsetoday: GP appointment waiting times to be published under new access drive says NHS England chief exec #GPnews https://t.co/PnCAcSâ€_,0.47,0.65,0.53,,,,,,,,,,
Thu Mar 09 21:25:47 +0000 2017,Her hair appointment was at 3 and she's still here.... #ClingyGirlfriends,0.4,0.86,0.6,,,,,,,,,,
Thu Mar 09 21:25:38 +0000 2017,@1sonnio I cried waiting for my last appointment on Wednesday lol.,0.33,0.24,0.67,,,,,,,,,,
Thu Mar 09 21:25:14 +0000 2017,Preparing For Your #Audiology Appointment https://t.co/QBBZEfh35O #hearing https://t.co/HsFjMsvejI,0.52,0.73,0.48,,,,,,,,,,
Thu Mar 09 21:25:13 +0000 2017,grace after a dick appointment https://t.co/zZbTm2wwdK,0.44,0.85,0.56,,,,,,,,,,
Thu Mar 09 21:25:07 +0000 2017,GP appointment waiting times to be published under new access drive says NHS England chief exec #GPnewsâ€_ https://t.co/3DZ58h3iBf,0.42,0.65,0.58,,,,,,,,,,
Thu Mar 09 21:25:07 +0000 2017,RT @SahilBulla: The only appointment I've been on time for is daily dissapointment.,0.27,0.26,0.73,,,,,,,,,,
Thu Mar 09 21:24:55 +0000 2017,BOOK YOUR MAKEUP APPOINTMENT TODAY!!! Space is limited!!! Previous MAC employees now owning their own salon! Epic Tâ€_ https://t.co/vJoIFkqYlX,0.69,0.83,0.31,,,,,,,,,,
Thu Mar 09 21:24:54 +0000 2017,RT @JohnSentamu: Read my statement regarding +Philip Northâ€™s withdrawal: https://t.co/93mHRY9dp3 .The announcement of his appointment httpsâ€_,0.67,0.48,0.33,,,,,,,,,,
Thu Mar 09 21:35:38 +0000 2017,@sixonefour_ iHad A Wic Appointment &amp;&amp; Went To Pick Up Her TuTu,0.5,0.94,0.5,,,,,,,,,,
Thu Mar 09 21:35:25 +0000 2017,"RT @mddems: To schedule an appointment, email Harris.Scheduling@mail.house.gov #MdPolitics https://t.co/Z4YUDnpY9T",0.54,0.8,0.46,,,,,,,,,,
