date,tweet,positive,neutral,negative,,,,,,,,,,
Fri Mar 10 19:46:27 +0000 2017,"@MarkFerris199O Hospital appointment for our son, 45 minute bus Journey, there AND back.",0.49,0.95,0.51,,,,,,,,,,
Fri Mar 10 19:02:16 +0000 2017,"Appointment time! (@ Ottawa Hospital - Civic Campus in Ottawa, ON) https://t.co/V6NsxNFudF",0.35,0.86,0.65,,,,,,,,,,
Fri Mar 10 19:01:33 +0000 2017,I actually had to apply for another appointment at the dermatology department at the hospital and they said I wouldn't get one for,0.26,0.92,0.74,,,,,,,,,,
Fri Mar 10 18:27:16 +0000 2017,"you can't just wish someone you barely know a bon hospital appointment, Karen",0.2,0.39,0.8,,,,,,,,,,
Fri Mar 10 18:23:45 +0000 2017,"@Turbografox_16 ah dont worry about it!! it was just bc of my hospital appointment but it's all good, thank you though ;v; &lt;3",0.54,0.13,0.46,,,,,,,,,,
Fri Mar 10 18:13:51 +0000 2017,made the mistake of going to the hospital pharmacy after an appointment instead of making an extra drive. looks like I may never leave.,0.19,0.66,0.81,,,,,,,,,,
Fri Mar 10 18:10:22 +0000 2017,"@camilacabello97 I had to go to the hospital, then you pay for my appointment ok ?",0.34,0.55,0.66,,,,,,,,,,
Fri Mar 10 18:05:02 +0000 2017,change of plans after the hospital called to reschedule my appointment.. now I have the rest of the day off without the worry :),0.46,0.96,0.54,,,,,,,,,,
Fri Mar 10 17:36:24 +0000 2017,"My rock and roll Friday night? Blood test at hospital, and now an appointment at the Doctors. I know - you're all jealous!",0.28,0.77,0.72,,,,,,,,,,
Fri Mar 10 17:34:37 +0000 2017,Appointment tomorrow at the eye hospital...... In the morning at 9:00_Ù÷á_Ù÷á_Ù÷á_Ù÷á_Ù÷á_Ù÷á_Ù÷á,0.38,0.93,0.62,,,,,,,,,,
Fri Mar 10 17:09:53 +0000 2017,"Reassuring visit to hospital appointment referrals centre, Gateway in Collingham - after queries from constituents https://t.co/kKUewlT25q",0.49,0.93,0.51,,,,,,,,,,
Fri Mar 10 16:30:46 +0000 2017,"Its okay, only 4 more weeks to wait until I finally get my hospital appointment_Ù÷Õ_Ù÷Õ",0.26,0.43,0.74,,,,,,,,,,
Fri Mar 10 15:53:14 +0000 2017,"Worst thing is when I went to hospital to visit my friend and the doctor asked me, ""you having appointment today?"" .. Godddd no _Ù÷¢",0.07,0.38,0.93,,,,,,,,,,
Fri Mar 10 15:22:36 +0000 2017,#breastfed lily during a hospital appointment today.  #normalisebreastfeeding #nailedit,0.38,0.88,0.62,,,,,,,,,,
Fri Mar 10 15:22:16 +0000 2017,"#Hospital #appointments next Monday, Wednesday, Thursday &amp; Friday then the following Thursday with a GP appointment in between - busy",0.47,0.9,0.53,,,,,,,,,,
Fri Mar 10 15:20:14 +0000 2017,Dreading this hospital appointment so much,0.33,0.54,0.67,,,,,,,,,,
Fri Mar 10 15:09:16 +0000 2017,Waiting to go off to hospital for another appointment for my OH.,0.24,0.76,0.76,,,,,,,,,,
Fri Mar 10 15:06:03 +0000 2017,So over hospital this appointment already_Ù_÷_Ùè_ https://t.co/woiFjb7fix,0.29,0.71,0.71,,,,,,,,,,
Fri Mar 10 15:03:37 +0000 2017,"Right. Better make my way to the hospital. Can't be late, I've only waited 4 months for this appointment.",0.22,0.21,0.78,,,,,,,,,,
Fri Mar 10 14:45:32 +0000 2017,Not long got back from hospital. Colonoscopy went ok n didn't Hav any sedative or gas n air. Now waiting for appointment to see wots next. _Ù÷Ä,0.22,0.74,0.78,,,,,,,,,,
Fri Mar 10 14:12:42 +0000 2017,Day off work Monday.. and I've got a hospital appointment_Ùªã,0.29,0.53,0.71,,,,,,,,,,
Fri Mar 10 13:43:32 +0000 2017,Aight ima go to the hospital later after my appointment. I can't do this,0.28,0.75,0.72,,,,,,,,,,
Fri Mar 10 13:37:54 +0000 2017,Gutted that this hospital appointment today has prevented me from going to NU away tomorrow. Still buzzing as if I was going though....._Ù÷_,0.38,0.34,0.62,,,,,,,,,,
Fri Mar 10 13:35:10 +0000 2017,@bunmis nah. I'm waiting for a hospital appointment. And there's no infection just a dull ache. Thanks for trying to help though!,0.19,0.22,0.81,,,,,,,,,,
Fri Mar 10 13:22:19 +0000 2017,"3rd zap of radiotherapy today. Left home to walk to hospital for 11o/c appointment, called at 11/oc  had Zap walked back home, indoors 11.45",0.32,0.95,0.68,,,,,,,,,,
Fri Mar 10 12:56:47 +0000 2017,RT @HealthwatchEnf: Are you off to the @NorthMidNHS for a blood test? You can now pre book your appointment online! https://t.co/RNTtFKqJ2h,0.56,0.86,0.44,,,,,,,,,,
Fri Mar 10 12:55:58 +0000 2017,RT @HealthwatchEnf: Are you off to the @NorthMidNHS for a blood test? You can now pre book your appointment online! https://t.co/RNTtFKqJ2h,0.56,0.86,0.44,,,,,,,,,,
Fri Mar 10 12:51:40 +0000 2017,RT @HealthwatchEnf: Are you off to the @NorthMidNHS for a blood test? You can now pre book your appointment online! https://t.co/RNTtFKqJ2h,0.56,0.86,0.44,,,,,,,,,,
Fri Mar 10 12:50:33 +0000 2017,Story: Appointment for Nurse | Fake Hospital https://t.co/gvwPzP8LMg via @YouTube,0.35,0.49,0.65,,,,,,,,,,
Fri Mar 10 12:47:10 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 12:42:42 +0000 2017,@TfL need to know how to refund my  congestion charge of  å£11.50 because my hospital appointment got cancelled #HELP #NeedTOKnow,0.32,0.79,0.68,,,,,,,,,,
Fri Mar 10 12:02:25 +0000 2017,Really important appointment at the hospital today. I just hope it all goes well!,0.57,0.36,0.43,,,,,,,,,,
Fri Mar 10 12:01:41 +0000 2017,Another hospital appointment later _Ùªã,0.37,0.89,0.63,,,,,,,,,,
Fri Mar 10 12:01:11 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 11:57:53 +0000 2017,"If my hospital appointment is at 11, COME SEE ME AT 11. Do not make me fucking wait for an hour, absolutely ridiculous",0.13,0.04,0.87,,,,,,,,,,
Fri Mar 10 11:57:24 +0000 2017,"Mums hospital appointment was at 10.25am, it's now 11.56am and my mum still hasn't been seen. _Ù÷Õ_Ù÷Õ",0.3,0.37,0.7,,,,,,,,,,
Fri Mar 10 11:50:45 +0000 2017,"@MaryRoseThomas @Thehenlady I will miss everything today too as I have an important hospital appointment at 3,30",0.4,0.03,0.6,,,,,,,,,,
Fri Mar 10 11:04:21 +0000 2017,@BeaTheCraftian @yogscast unfortunately got college and then hospital appointment so i can't tune in :( hope it goes good though!,0.21,0.29,0.79,,,,,,,,,,
Fri Mar 10 10:39:15 +0000 2017,If you are waiting in a hospital with a friend/family member&amp;it's their appointment give up ur seat 4 any patient not just those on crutches,0.7,0.85,0.3,,,,,,,,,,
Fri Mar 10 10:34:29 +0000 2017,RT @NHSBetterHealth: Question about travelling. Went to a hospital appointment &amp; there were no patient notes. @GreatNorthCare &amp; improved #t‰Û_,0.34,0.68,0.66,,,,,,,,,,
Fri Mar 10 10:31:16 +0000 2017,Took my daughter to a hospital appointment today and now I'm spending some time with my grandson _Ù÷_,0.48,0.77,0.52,,,,,,,,,,
Fri Mar 10 10:20:28 +0000 2017,@NHSChoices yes why wait 7 months for an appointment when you can pay and see a private consultant in a private hospital straight away_Ù÷Ô!,0.47,0.71,0.53,,,,,,,,,,
Fri Mar 10 09:40:04 +0000 2017,Hospital appointment booked on a Sunday? But that's my weekend!,0.38,0.69,0.62,,,,,,,,,,
Fri Mar 10 09:37:35 +0000 2017,got the best shift today AND I get to leave for my hospital appointment halfway through,0.45,0.25,0.55,,,,,,,,,,
Fri Mar 10 09:37:20 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 09:36:27 +0000 2017,"Hospital appointment 2/2 for this week. Today I'm seeing the top consultant in the world, which is nice?",0.63,0.43,0.37,,,,,,,,,,
Fri Mar 10 09:32:30 +0000 2017,"Can't believe i still have over a month till my hospital appointment, want this sorted_Ù÷_",0.22,0.53,0.78,,,,,,,,,,
Fri Mar 10 09:20:14 +0000 2017,"RT @BakingQueenNots: Anybody know if Ilkeston hospital has a walk-in centre, or if you can go without an appointment ? Please and thank you‰Û_",0.57,0.36,0.43,,,,,,,,,,
Fri Mar 10 09:18:46 +0000 2017,What kind of monster makes an hospital appointment for 08:00 on a Saturday?! #pajamapartyinDDH,0.49,0.43,0.51,,,,,,,,,,
Fri Mar 10 08:46:36 +0000 2017,We had an appointment at 7 am. It's 8:45 and im still waiting at the hospital. Luckily Stella slept till about 8.,0.32,0.7,0.68,,,,,,,,,,
Fri Mar 10 08:44:27 +0000 2017,@DaveyLally could you move my 5:15 meeting to 5:30 aswell and phone the dental hospital and ask if they can post out another appointment,0.21,0.78,0.79,,,,,,,,,,
Fri Mar 10 08:20:49 +0000 2017,"So, today my train got stuck between stations for 30mins &amp; I missed a hospital appointment, but @TransLinkSEQ won't give me a fare refund.",0.21,0.27,0.79,,,,,,,,,,
Fri Mar 10 08:19:57 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 07:53:15 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 07:44:51 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 07:11:42 +0000 2017,Hospital appointment this morning before work.,0.35,0.84,0.65,,,,,,,,,,
Fri Mar 10 07:04:56 +0000 2017,"Anybody know if Ilkeston hospital has a walk-in centre, or if you can go without an appointment ? Please and thank you xx",0.56,0.36,0.44,,,,,,,,,,
Fri Mar 10 06:26:01 +0000 2017,"@ClassicFM973 orthopedic hospital, igbobi staff are on strike again.3rd appointment without seeing doctor. it's a crazy world!",0.42,0.43,0.58,,,,,,,,,,
Fri Mar 10 05:51:33 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 05:26:51 +0000 2017,"RT @Joannechocolat: Labels can sometimes be helpful. When calling for a hospital appointment, saying ""I want to see a human"" might not be e‰Û_",0.45,0.37,0.55,,,,,,,,,,
Fri Mar 10 05:22:31 +0000 2017,Damn ... I totally forgot I made an appointment in am @ the hospital to finish this paper work for my new job _ÙªÄ no sleeping in for me,0.25,0.52,0.75,,,,,,,,,,
Fri Mar 10 04:38:30 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 04:26:45 +0000 2017,Let's go to the mall! Right after hospital appointment. Haha. #fam https://t.co/Od7e4zhUa7,0.56,0.72,0.44,,,,,,,,,,
Fri Mar 10 03:21:54 +0000 2017,Gotta set up an appointment with this specialist. Those hospital visits were for the birds.,0.51,0.83,0.49,,,,,,,,,,
Fri Mar 10 03:01:42 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Fri Mar 10 02:12:48 +0000 2017,"i have my hospital appointment tomorrow morning, Arizona better be my doctor _Ùªã_Ù÷è_Ù÷â",0.46,0.31,0.54,,,,,,,,,,
Fri Mar 10 01:47:41 +0000 2017,"RT @DorsetTraumaDoc: Fancy joining us? Advert out for dual appointment, 50% consultant anaesthetist @Poole_Hospital, 50% @dsairambulance ht‰Û_",0.62,0.76,0.38,,,,,,,,,,
Fri Mar 10 01:39:46 +0000 2017,been on hold w/ naval hospital for 20 minutes now _Ù÷_ ughhh im just tryna make an appointment,0.29,0.79,0.71,,,,,,,,,,
Fri Mar 10 01:01:29 +0000 2017,"RT @DorsetTraumaDoc: Fancy joining us? Advert out for dual appointment, 50% consultant anaesthetist @Poole_Hospital, 50% @dsairambulance ht‰Û_",0.62,0.76,0.38,,,,,,,,,,
Fri Mar 10 00:27:36 +0000 2017,I think I need to make an appointment to the hospital to check my allergies... But Im terrified of blood tests and needles _Ù÷£_Ù÷£_Ù÷Ó,0.27,0.49,0.73,,,,,,,,,,
Fri Mar 10 00:17:17 +0000 2017,Oh shit just remembered have hospital psych appointment tomorrow at 10am. Missed last one. Now heart beating too fast to sleep.,0.29,0.39,0.71,,,,,,,,,,
Sun Mar 12 00:15:29 +0000 2017,"@muldutch I just watched it too. It was really good! Hard to watch though. How're you after hospital appointment? Ok, I hope! _Ù÷_",0.49,0.11,0.51,,,,,,,,,,
Sat Mar 11 22:01:29 +0000 2017,"Been waiting over 6 months for this ""urgent"" hospital appointment_ÙÕÅ_Ù_Ó",0.34,0.85,0.66,,,,,,,,,,
Sat Mar 11 20:25:20 +0000 2017,Looking out over Gloucester and Cheltenham post hospital appointment. I could see all the way to Wales ‰_É_Ùê_ https://t.co/g8TtPzlda8,0.42,0.57,0.58,,,,,,,,,,
Sat Mar 11 20:08:09 +0000 2017,@wendy_dorling my eldest hasn't been good she has has 5 seizures in the last month  and we are still waiting for hospital appointment,0.32,0.67,0.68,,,,,,,,,,
Sat Mar 11 19:58:08 +0000 2017,I'm sick of the hospital visits and the doctors appointment and everything in between _Ù÷__Ù÷_ I'm sick every other week,0.2,0.6,0.8,,,,,,,,,,
Sat Mar 11 17:11:40 +0000 2017,"@HailJeffSeidel @SteveDietrich13 Hey Les, Creedmore just called, time to go check back into the mental hospital for‰Û_ https://t.co/TUnLEtM06i",0.38,0.79,0.62,,,,,,,,,,
Sat Mar 11 17:08:37 +0000 2017,Hospital appointment on Monday. Cause the Mrs was premature last time that has led to complications. Fingers crossed.,0.34,0.96,0.66,,,,,,,,,,
Sat Mar 11 16:44:21 +0000 2017,"@JFrankMusic  Clinic i work with will organize a Skype appointment (with an MD) for people in Hospital/bedridden, remote, etc...",0.32,0.71,0.68,,,,,,,,,,
Sat Mar 11 16:08:07 +0000 2017,Do I book a hospital appointment if I need to sleep too much?,0.23,0.28,0.77,,,,,,,,,,
Sat Mar 11 13:07:50 +0000 2017,Oh hospital appointment within the next 6weeks I can hardly wait for more tests lol. I'm very great full for the #NHS at the same time,0.5,0.21,0.5,,,,,,,,,,
Sat Mar 11 12:25:21 +0000 2017,@DHA_Dubai last Wednesday I've got a phone call the hospital. That my appointment on Thursday will be postponed.,0.39,0.6,0.61,,,,,,,,,,
Sat Mar 11 11:30:10 +0000 2017,I shan't be venturing to Wimbledon today as I have a hospital appointment that takes precedence. Good luck @ntfc . Three points please.,0.5,0.18,0.5,,,,,,,,,,
Sat Mar 11 11:08:52 +0000 2017,Hospital appointment on Monday. Cause the Mrs was premature last time that has led to complications. Fingers crossed.,0.34,0.96,0.66,,,,,,,,,,
Sat Mar 11 11:08:24 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Sat Mar 11 09:50:18 +0000 2017,So I spent 2 hours on the phone yesterday for the hospital to tell me the earliest appointment is in 8 weeks _Ù÷_,0.34,0.69,0.66,,,,,,,,,,
Sat Mar 11 08:06:43 +0000 2017,@AbdulFulham Gutted I couldn't get there today. Had a hospital appointment yesterday which meant I'ld be ruled out‰Û_ https://t.co/Knub7HNuZ7,0.21,0.69,0.79,,,,,,,,,,
Sat Mar 11 07:32:26 +0000 2017,Was just enjoying a good fantasy about Adam Hills and the alarm went for my hospital appointment _Ù÷_,0.47,0.38,0.53,,,,,,,,,,
Sat Mar 11 01:57:56 +0000 2017,RT @JayneStormy: having a quick bath to chill out before I go to my appointment at the hospital xxx https://t.co/cQ6RU6QS8g,0.35,0.43,0.65,,,,,,,,,,
Sat Mar 11 00:33:26 +0000 2017,Love having to wait for a hospital appointment even though I've had pain in my kidney for the last month so fun not knowing anything,0.28,0.51,0.72,,,,,,,,,,
Sat Mar 11 00:13:31 +0000 2017,@creciousart I got tied up getting my roommate to his hospital appointment so today is shot until late. Can I check in with you later?,0.32,0.87,0.68,,,,,,,,,,
Fri Mar 10 23:16:52 +0000 2017,I had to shave my beard back in November for a hospital appointment I looked kinda awful but :/ https://t.co/7DEOga0xWM,0.1,0.3,0.9,,,,,,,,,,
Fri Mar 10 23:16:37 +0000 2017,"@NatashaLaura21 you're down this way for my hospital appointment then _Ù÷â_Ù÷â_Ù÷â but yah, I think my Easter break is around April time _Ù÷É_ÙÕÏ",0.3,0.33,0.7,,,,,,,,,,
Fri Mar 10 23:14:03 +0000 2017,"@NatashaLaura21 when're you next home? _Ù÷Ñ all I need to do is work out when I'm not in sixth form,and don't have a hospital appointment _Ù_á_ÙèÈ‰Ûç‰ªÛ•üè",0.25,0.34,0.75,,,,,,,,,,
Fri Mar 10 22:54:19 +0000 2017,"@kategarraway hospital appointment this morning and they had you on the TV, saw you flash your bra !! lol  _Ù÷â_Ù÷â",0.38,0.65,0.62,,,,,,,,,,
Fri Mar 10 22:21:31 +0000 2017,@mercedesgirl69 Nope _ÙªÅ only one who could is already covering someone's hospital appointment x,0.18,0.56,0.82,,,,,,,,,,
Fri Mar 10 21:13:19 +0000 2017,RT @deafieblogger: When you get a text from hospital asking to book appointment over phone- with no text reply or email provided- not #deaf‰Û_,0.37,0.93,0.63,,,,,,,,,,
Fri Mar 10 21:05:22 +0000 2017,"i had an appointment at the queen eliz uni hospital this week the horror stories are untrue, i got seen early, staff were brilliant",0.45,0.66,0.55,,,,,,,,,,
Fri Mar 10 20:42:06 +0000 2017,That doctors appointment turned out to be me being in hospital since 12:30pm (UK TIME) cause they thought I had appendicitis,0.23,0.87,0.77,,,,,,,,,,
Fri Mar 10 20:34:17 +0000 2017,The fucking hospital sucks ass... not admitted but been here 4 hrs for a fucking appointment.‰Û_ https://t.co/oYEd7o294s,0.12,0.27,0.88,,,,,,,,,,
Fri Mar 10 19:46:27 +0000 2017,"@MarkFerris199O Hospital appointment for our son, 45 minute bus Journey, there AND back.",0.49,0.95,0.51,,,,,,,,,,
Fri Mar 10 19:02:16 +0000 2017,"Appointment time! (@ Ottawa Hospital - Civic Campus in Ottawa, ON) https://t.co/V6NsxNFudF",0.35,0.86,0.65,,,,,,,,,,
Fri Mar 10 19:01:33 +0000 2017,I actually had to apply for another appointment at the dermatology department at the hospital and they said I wouldn't get one for,0.26,0.92,0.74,,,,,,,,,,
Fri Mar 10 18:27:16 +0000 2017,"you can't just wish someone you barely know a bon hospital appointment, Karen",0.2,0.39,0.8,,,,,,,,,,
Fri Mar 10 18:23:45 +0000 2017,"@Turbografox_16 ah dont worry about it!! it was just bc of my hospital appointment but it's all good, thank you though ;v; &lt;3",0.54,0.13,0.46,,,,,,,,,,
Fri Mar 10 18:13:51 +0000 2017,made the mistake of going to the hospital pharmacy after an appointment instead of making an extra drive. looks like I may never leave.,0.19,0.66,0.81,,,,,,,,,,
